26311.2,24981.0,23712.7,23017.5,22750.5,22842.5,23454.3,25216.2,27561.6,29949.4,31307.1,31911.6,32502.6,32859.9,32269.5,31143.5,30859.4,31044.5,31078.8,30569.7,30367.1,30496.1,30899.7,28654.9
24579.8,22884.0,21756.2,21172.4,20898.2,20988.7,22038.1,24022.2,26566.5,28934.2,30519.9,31399.9,31911.3,32264.6,31986.1,30756.7,30617.3,30764.1,30795.5,30419.6,30096.4,30144.3,30889.6,28679.4
24363.5,22884.1,21500.2,20720.1,20266.2,19996.7,20086.1,19444.5,19834.2,21245.2,23121.0,24385.8,24684.0,25044.7,25523.1,24551.1,23586.0,23075.7,23100.3,23329.4,23975.6,24980.1,27316.0,26311.1
25790.7,24622.8,23367.5,22571.8,22210.2,22084.1,22297.6,22976.3,24683.5,26815.8,28495.3,29297.1,29425.4,29582.7,29310.4,28005.2,27184.5,26924.2,26874.2,26726.3,26830.7,27182.5,28365.7,26551.6
25900.8,24758.8,23499.1,22698.6,22369.9,22201.6,22476.0,23196.6,24947.3,27143.2,28808.6,29606.2,29791.7,29998.9,29651.6,28361.7,27596.5,27448.9,27440.5,27277.1,27337.2,27577.5,28635.1,26933.5
27059.0,25872.5,24441.8,23630.6,23128.5,22947.1,23065.1,23698.5,25386.5,27458.4,29374.9,30347.5,30742.4,31058.7,30886.5,29630.0,28936.2,28776.0,28711.5,28580.4,28633.2,28744.5,29452.6,27958.2
27879.9,26313.4,24799.7,24022.6,23671.2,23565.3,24088.8,25715.6,27988.7,30253.7,32057.5,32916.7,33520.3,34055.9,33492.6,32199.3,31925.8,32000.9,32018.0,31453.1,31118.3,30918.9,31328.2,29486.5
28034.7,26358.6,24726.7,23918.0,23586.5,23489.4,24295.7,25852.7,28009.6,30761.9,32893.4,33814.5,34479.1,35095.0,34591.6,33447.0,33082.9,33187.6,33107.0,32486.8,32097.4,31586.2,32071.8,30274.8
25429.6,23619.4,22376.3,21732.4,21478.4,21523.3,22563.2,24524.7,26901.6,29603.7,31483.3,32447.5,32894.3,33501.2,33113.8,31991.5,31689.0,31693.3,31785.0,31275.6,30837.2,30716.2,31272.3,29329.3
25535.4,23811.3,22328.6,21270.8,20852.8,20490.7,20312.1,19610.8,20046.3,21509.0,23395.0,24737.3,25253.6,25710.1,26351.1,25590.9,24799.5,24218.2,24161.7,24414.5,24874.5,25551.0,27860.7,27196.1
27364.5,26133.5,24471.6,23636.7,23079.6,22862.1,23066.5,23566.0,25268.2,27417.8,29433.6,30528.2,31016.3,31423.0,31255.3,30112.5,29562.4,29455.1,29360.5,29216.2,29120.6,29082.2,30008.7,28586.0
28411.5,26772.2,25127.9,24131.3,23686.6,23512.5,23718.5,24762.2,26349.6,28936.0,31060.8,32231.7,32793.6,33465.6,33253.3,32186.1,31711.3,31596.2,31555.8,31187.6,30886.9,30705.5,31253.9,29614.3
27575.1,26078.5,24699.9,23956.3,23500.4,23457.2,24117.0,25609.4,28189.4,30500.9,32276.5,33161.0,33746.3,34255.6,33745.8,32643.4,32421.9,32614.5,32573.7,32110.8,31672.3,31101.1,31571.9,29782.2
26962.6,25417.6,24004.7,23323.1,22890.4,22988.9,23542.0,24955.0,27569.1,29785.3,31430.2,32446.9,33062.7,33550.6,33111.0,31926.9,31736.5,31750.4,31798.2,31370.4,30889.6,30781.4,31293.3,29378.3
26241.4,24846.7,23478.5,22843.5,22537.1,22664.9,23315.0,25026.3,27452.4,29808.1,31130.6,31734.8,32170.5,32554.3,31727.5,30715.3,30377.8,30503.1,30575.6,30059.3,29950.8,30016.2,30680.7,28435.9
24286.0,22591.3,21467.9,20923.7,20634.0,20756.4,21993.5,24305.1,26993.0,29114.2,30506.9,31262.7,31705.0,32110.6,31483.6,30463.2,30294.4,30293.7,30180.3,29829.3,29731.0,30216.4,30897.3,28216.0
24277.3,22806.9,21379.8,20554.4,20185.5,19914.7,19969.1,19387.6,19810.6,21232.0,23171.4,24402.6,24827.7,25141.6,25565.4,24542.4,23441.4,22932.3,22991.1,23228.8,23895.5,25006.2,27276.3,26127.6
26118.7,24987.6,23551.3,22629.4,22177.2,21957.3,21983.6,22131.6,23521.6,25880.6,27902.0,28852.4,29172.8,29350.4,29216.6,27781.5,26933.2,26451.5,26582.6,26502.0,26557.2,26955.0,28073.9,26705.9
25909.8,24663.6,23313.2,22552.5,22295.3,22282.8,22951.3,24580.9,26999.4,29092.2,30513.3,31017.9,31404.9,31765.0,31157.2,30043.0,29637.3,29530.2,29521.1,29196.7,28988.7,29163.2,29899.8,27875.7
25694.3,24357.5,23146.5,22530.2,22254.9,22293.4,23054.8,24872.5,27417.5,29383.0,30429.7,30939.6,31300.9,31667.9,30922.0,29817.6,29556.0,29519.2,29463.9,29180.0,29105.0,29375.6,30232.6,27836.3
25594.4,24267.9,23012.6,22420.4,22073.2,22123.5,22712.4,24419.0,26818.0,28797.0,30015.6,30618.9,30896.6,31246.7,30526.2,29425.0,28939.1,28846.8,28750.9,28493.3,28461.8,28757.4,29689.5,27490.8
25405.6,24184.7,22953.8,22337.9,22114.4,22006.3,22824.2,24595.1,27273.6,29303.6,30466.6,30956.5,31313.7,31655.3,31012.0,29916.1,29664.7,29773.4,29708.9,29369.1,29420.1,29827.6,30586.6,27966.3
23780.2,22069.9,20952.2,20421.3,20276.5,20305.7,21545.1,23718.6,26383.7,28656.0,29989.2,30645.1,30944.9,31392.3,30553.0,29619.8,29260.9,29162.8,29167.4,28862.6,28986.6,29527.7,30401.7,27730.8
24244.7,22792.7,21330.8,20496.2,20036.3,19854.3,19866.9,19404.1,19786.3,21250.9,23138.8,24411.6,24825.9,25117.4,25493.8,24461.4,23370.5,22838.9,22920.2,23209.3,23839.4,25025.7,27302.5,26021.7
25865.0,24519.0,23134.9,22407.9,22015.0,21865.7,22032.2,22793.9,24386.8,26665.5,28346.0,29229.9,29341.7,29552.3,29189.6,27877.6,27151.3,26880.5,26785.6,26696.9,26816.6,27329.6,28583.4,26736.2
25729.4,24442.9,23200.3,22594.8,22322.9,22319.2,23112.1,25064.7,27590.7,29447.7,30517.4,31023.7,31312.7,31707.5,30910.9,29955.3,29667.6,29675.1,29598.8,29289.6,29238.5,29617.7,30347.1,27905.9
25832.4,24529.5,23283.8,22570.0,22285.6,22253.6,22924.0,24696.5,27068.7,29108.0,30299.9,30822.8,31197.9,31613.5,30853.2,29883.2,29610.0,29542.8,29500.8,29169.1,29113.5,29430.4,30272.7,27898.2
25609.4,24288.5,23062.8,22468.7,22134.2,22169.2,22903.3,24818.6,27309.1,29284.1,30416.3,30909.2,31254.4,31698.3,30904.2,29900.9,29536.5,29566.4,29493.0,29153.9,29103.0,29401.4,30175.7,27823.9
25305.0,23852.7,22643.2,21964.4,21737.6,21900.2,22710.0,25189.7,27561.9,29640.9,30717.6,31178.2,31247.5,31582.3,30781.0,29717.1,29527.5,29333.7,29091.0,28860.2,29030.8,30279.8,30677.3,27901.6
24182.4,22461.0,21386.2,20880.3,20616.0,20784.5,21995.4,24212.5,26949.2,29155.8,30484.5,31205.8,31603.6,31958.1,31332.6,30349.9,30126.9,30100.7,30001.9,29729.7,29688.5,30088.2,30824.6,28222.7
24274.4,22770.2,21294.3,20506.4,19990.6,19826.6,19827.9,19432.1,19712.9,21188.2,23057.0,24321.4,24706.6,24984.3,25363.0,24343.8,23330.9,22736.5,22809.0,23129.9,23767.1,25069.3,27348.4,25997.3
25710.9,24335.3,22925.4,22269.0,21953.2,21851.8,22217.5,23288.9,25187.2,27381.8,28835.9,29644.7,29840.3,30052.4,29587.2,28400.1,27820.3,27703.7,27600.0,27496.9,27608.1,28094.3,29169.9,27094.4
25633.0,24349.3,23154.8,22502.6,22201.2,22266.1,22962.3,24831.0,27408.1,29334.5,30384.2,30866.9,31213.8,31540.4,30716.4,29715.3,29408.0,29448.3,29427.1,29138.3,29153.9,29503.6,30362.3,27864.3
25638.4,24326.6,23064.1,22429.5,22136.9,22183.1,22935.5,25051.2,27492.2,29434.4,30513.6,30955.1,31302.3,31697.6,30802.5,29768.5,29533.9,29497.4,29440.9,29143.9,29173.1,29714.2,30478.1,27908.5
25271.3,23893.5,22536.2,21843.9,21442.9,21452.5,21900.7,23749.7,25297.0,27475.3,29024.3,29545.0,29764.7,29951.4,29403.4,28167.9,27723.7,27346.1,27169.1,27023.3,27197.2,28549.4,29325.4,26882.4
25421.7,23638.3,22077.8,21246.5,20964.8,20857.4,21515.4,23657.2,25580.3,27579.3,29214.5,30022.2,30275.6,30476.3,29761.0,28648.1,28269.0,27821.1,27781.4,27599.4,28222.4,30201.8,30655.6,28187.1
23530.5,21710.0,20630.1,20189.2,19909.0,20105.9,21207.6,23645.2,26349.6,28657.9,29965.9,30635.2,30917.5,31254.2,30562.4,29567.8,29151.9,29151.1,29088.2,28794.3,28867.8,29674.9,30427.6,27680.7
24313.2,22696.4,21180.6,20297.6,19860.6,19692.3,19611.6,19652.1,19625.4,21130.5,23117.7,24310.4,24609.8,24754.6,25078.2,24003.2,22965.5,22421.9,22386.9,22690.2,23454.9,25433.4,27381.5,25817.7
25701.3,24211.3,22939.5,22091.2,21629.9,21571.6,21896.8,23364.2,24804.0,26902.2,28543.6,29249.3,29407.0,29517.5,29016.1,27906.9,27184.6,26849.8,26662.3,26613.2,26859.7,28102.8,29164.6,26854.9
25975.2,24344.2,22981.9,22316.6,22003.3,22084.3,22810.9,25366.4,27773.2,29753.7,30914.2,31399.3,31614.4,31713.3,30942.3,29802.0,29382.4,29090.3,28902.3,28747.5,28981.5,30335.2,30808.8,28243.1
25914.0,24315.2,23031.6,22436.2,22155.0,22257.3,23033.5,25916.3,28448.1,30418.2,31469.6,31764.4,31924.3,32048.9,31202.3,30131.3,29834.6,29612.1,29374.6,29239.7,29540.1,31041.0,31121.7,28481.4
26389.8,24478.7,23080.2,22377.2,22117.9,22160.1,22988.6,25610.4,28056.8,30359.7,31500.0,32202.9,32344.7,32484.9,31514.8,30311.3,30100.9,29815.1,29662.3,29385.2,29501.7,30716.5,31304.4,28640.5
25931.4,24110.4,22684.2,22050.3,21728.1,21904.2,22662.2,24922.7,27217.8,29636.5,31048.9,31784.5,32103.3,32364.1,31557.9,30398.3,30147.8,30222.6,30042.5,29463.3,29518.5,30449.9,31022.6,28244.8
24139.2,22454.4,21373.0,20705.6,20495.2,20672.0,21767.2,24328.1,26839.8,28943.1,30265.2,30945.9,31298.6,31569.7,30943.9,29952.8,29769.3,29574.8,29505.5,29122.0,29211.7,30134.7,30819.9,28146.5
24320.9,22681.6,21176.0,20302.0,19734.3,19571.3,19550.1,19620.6,19573.2,21120.4,23050.2,24245.2,24526.3,24650.3,24937.3,23937.7,22864.7,22370.0,22320.3,22582.9,23361.3,25515.0,27424.5,25850.2
25611.2,24280.0,23036.2,22224.4,21804.3,21744.9,22192.4,23983.2,25528.3,27513.2,28949.4,29517.5,29684.6,29798.8,29237.1,28145.8,27532.3,27224.1,26999.2,26970.4,27266.8,28575.4,29420.0,27066.9
25460.0,24104.1,22923.4,22134.2,21876.6,21929.4,22607.7,24995.0,27105.9,28899.4,29983.3,30362.3,30592.3,30799.5,30012.7,28947.1,28649.7,28544.3,28323.2,28073.4,28324.6,29555.3,30135.9,27548.2
25529.1,24200.2,22965.7,22168.0,21817.6,21766.7,22282.5,24192.7,25923.9,27868.5,29160.5,29665.0,29862.5,30018.7,29435.4,28263.1,27832.1,27633.1,27469.4,27342.9,27607.1,28908.7,29580.7,27200.4
25596.2,24004.4,22692.4,21959.8,21611.6,21559.6,21948.1,23955.2,25561.5,27705.3,29303.0,29838.1,29931.4,30000.8,29366.6,28183.5,27542.3,27368.6,27156.5,26965.9,27328.2,28910.0,29620.6,27118.0
25416.8,23503.5,21956.0,21047.2,20714.2,20617.2,21182.9,23173.3,24951.3,26795.6,28596.2,29568.4,29857.9,30043.4,29403.5,28331.9,27871.8,27382.6,27387.4,27339.3,28226.6,30375.5,30577.4,28171.9
23319.2,21534.6,20339.2,19780.9,19429.6,19603.6,20612.3,22891.2,25061.0,27196.1,28795.8,29505.4,29859.5,30142.0,29676.1,28471.6,28030.0,28043.0,27857.8,27599.4,27744.4,29127.3,29978.4,27347.7
24310.8,22679.1,21139.0,20332.7,19828.4,19625.7,19656.1,19639.8,19609.8,21093.2,23134.5,24380.2,24648.7,24822.5,25150.2,24118.3,23038.2,22459.9,22445.3,22772.1,23538.3,25607.0,27541.8,26009.7
25823.5,24422.0,23026.5,22232.7,21765.2,21636.3,21949.5,23746.3,25084.5,27186.3,28745.0,29304.2,29367.8,29351.2,28929.5,27683.5,26923.0,26519.2,26357.1,26312.1,26778.9,28668.5,29208.7,26948.2
25944.5,24368.6,23014.5,22361.7,22067.9,22123.5,22788.2,25522.2,27732.8,29677.0,30931.1,31348.7,31486.2,31587.5,30841.9,29739.0,29391.2,29166.8,28949.3,28805.6,29130.6,30940.5,30863.1,28195.0
25979.0,24462.3,23077.3,22497.2,22185.1,22180.1,22940.0,25728.3,27922.2,29835.4,31053.2,31417.9,31580.5,31664.9,30875.4,29754.8,29375.0,29050.2,28862.3,28689.0,29090.9,31178.2,30829.8,28222.4
25815.6,24372.0,22952.3,22225.5,21833.6,21821.9,22331.4,24534.4,26232.2,28122.5,29532.3,30025.9,30107.8,30239.1,29656.5,28474.6,27984.8,27670.4,27464.8,27259.0,27639.7,29514.5,29671.5,27336.7
25616.5,23899.7,22526.9,21898.1,21670.2,21718.9,22376.2,25102.2,27168.8,29238.6,30417.2,30958.2,30990.8,31195.0,30440.9,29402.6,29079.1,28820.4,28638.9,28321.5,28645.6,30951.3,30667.3,27800.5
24298.2,22440.2,21329.4,20691.6,20344.6,20642.4,21674.4,24555.9,26821.7,28925.6,30277.7,30975.2,31177.5,31332.9,30672.0,29565.0,29352.4,29166.5,29002.3,28590.8,28841.8,30878.7,31015.5,28089.5
24408.4,22759.4,21242.6,20468.3,19836.0,19583.9,19638.4,19572.6,19474.1,20911.6,22883.0,24173.0,24503.0,24661.2,24952.6,23965.0,22889.9,22380.4,22337.0,22622.9,23394.2,25499.0,27493.1,26028.9
26328.8,24658.7,23146.7,22294.8,21814.2,21694.1,21919.9,23455.4,24832.7,26932.3,28772.6,29424.4,29480.2,29453.6,29094.8,27655.6,26805.6,26374.0,26286.7,26168.8,26625.9,28786.2,29334.8,27162.5
26672.7,24969.8,23432.6,22571.4,22247.3,22259.3,22725.7,25258.8,27136.5,29147.4,30726.7,31217.0,31243.6,31333.9,30506.1,29216.9,28571.6,28193.0,27980.2,27790.6,28318.4,30729.4,30717.8,28262.0
26966.4,25268.6,23762.8,23020.9,22634.8,22733.1,23475.4,26308.5,28474.1,30606.2,31918.0,32340.2,32422.6,32470.0,31462.1,30222.3,29669.8,29326.9,29067.3,28841.8,29329.2,31433.2,31419.1,28776.0
26897.8,25090.1,23580.5,22876.6,22474.8,22577.2,23220.9,26057.6,28097.4,30064.0,31408.9,31955.5,32204.1,32329.2,31414.0,30114.7,29644.7,29392.7,29122.9,28863.1,29395.6,31675.2,31443.5,28703.5
26471.8,24542.3,22998.1,22338.1,22024.6,22023.7,22842.7,25767.4,28060.9,30010.4,31380.7,31801.8,31853.8,31842.0,30891.4,29598.7,29324.7,29030.8,28788.6,28546.9,29008.7,31387.7,31234.8,28508.3
24679.9,22757.5,21503.0,20928.2,20719.4,20841.2,21999.1,25210.0,27679.1,29897.3,31512.2,32238.3,32345.7,32658.0,31771.6,30649.8,30446.9,30346.3,30226.2,29849.6,30033.4,32398.6,31813.2,28844.9
25588.7,23593.4,22008.7,20973.4,20395.3,20159.3,20191.3,20494.6,20140.1,21713.6,23777.6,25097.9,25552.8,25727.4,26045.5,24962.7,23944.0,23448.7,23252.5,23516.8,24467.2,27490.1,28812.7,26995.4
26761.1,25004.1,23397.3,22508.3,22105.8,22088.5,22426.5,24666.4,26314.7,28402.1,30137.4,30776.8,30808.5,30841.0,30124.1,28776.5,28135.6,27801.6,27530.2,27465.7,27913.6,30523.7,30490.9,28055.8
27181.3,25432.9,23820.1,22932.4,22486.7,22414.9,22787.7,24923.3,26435.4,28763.9,30542.8,31269.5,31263.2,31224.8,30445.2,29102.7,28315.8,28006.5,27662.8,27648.9,28052.8,30368.5,30677.2,28295.0
27248.0,25468.1,23880.7,22944.7,22556.8,22435.1,22866.2,25055.4,26621.4,28918.3,30718.3,31425.8,31368.1,31230.8,30460.9,29167.9,28413.1,28044.7,27793.4,27694.7,28125.5,30498.8,30702.9,28456.6
27606.2,25446.1,23777.0,22945.8,22430.7,22512.3,23158.5,26198.8,28643.8,30663.8,32079.5,32558.1,32528.7,32536.7,31396.7,30238.6,29688.5,29306.4,29180.3,28896.1,29582.8,32197.0,31763.4,29140.8
27483.1,25226.7,23618.9,22889.9,22501.8,22692.1,23681.8,27165.3,30192.6,32365.8,33572.9,33915.1,33924.5,33928.0,32658.0,31449.0,31181.9,30861.9,30637.4,30393.2,31041.3,33916.0,33135.2,30003.6
25503.0,23374.4,21786.0,20930.5,20489.0,20475.0,21315.0,23982.5,25650.3,27753.7,29448.3,30282.9,30406.2,30498.8,29942.7,28769.6,28213.4,27873.5,27645.9,27570.1,28213.6,30997.9,31489.2,28918.8
25695.2,23607.2,22193.1,20997.8,20414.6,20114.2,20092.0,20270.8,20062.0,21528.3,23616.8,24874.9,25338.4,25458.1,25714.9,24709.0,23754.1,23287.6,23110.3,23330.4,24206.1,27118.2,28784.8,27003.6
27584.1,25687.1,24005.6,23038.1,22469.3,22246.9,22441.9,24157.0,25371.6,27588.0,29686.3,30557.4,30593.9,30406.7,29837.5,28406.6,27543.4,27017.0,26694.1,26751.1,27290.3,29878.9,30214.5,28186.7
27303.9,25326.8,23740.7,22897.9,22465.0,22424.2,22924.2,25375.7,27158.5,29395.4,31092.1,31736.6,31714.9,31602.5,30753.6,29490.2,28823.0,28549.1,28286.5,28108.3,28590.8,31021.6,30917.7,28443.4
27710.7,25627.2,23858.4,22972.8,22347.1,22165.7,22519.6,24496.0,26045.5,28102.9,29976.1,30754.6,30699.9,30506.0,29830.7,28414.7,27546.9,27144.9,26831.9,26812.9,27500.4,30394.7,30355.3,28107.3
27967.7,25651.7,24004.1,23248.6,22927.5,23047.2,23765.0,26970.0,29791.2,32002.8,33345.3,33930.0,34036.4,33964.9,32620.0,31353.5,30862.7,30544.2,30377.3,30121.0,30703.6,33425.2,32961.6,30120.4
27305.1,25157.7,23665.6,22985.2,22758.5,22782.6,23720.3,27101.1,30130.7,32181.0,33442.2,33957.3,33863.3,33920.1,32719.3,31532.4,31272.7,31057.3,30880.2,30883.3,31929.4,34096.7,32692.0,29823.7
25684.8,23541.7,21947.9,21116.5,20719.7,20768.3,21611.3,24452.8,26471.3,28328.4,29970.4,30670.8,30955.4,31053.4,30474.8,29489.5,28927.9,28613.6,28431.3,28404.2,29220.7,31644.0,31707.6,29171.0
